max_apertura.c3d



Time(s):	Emg_1(uV):	Emg_2(uV):	Emg_3(uV):	Emg_4(uV):	Emg_5(uV):
7.806	-7.04956	-841.01257	129.10767	-74.82605	-47.7356
7.8065	3.92761	-716.33606	375.33875	-46.5271	-25.07629
7.807	26.28479	-399.30725	527.81067	-15.40833	-46.12427
7.8075	42.29736	-269.39392	575.9491	10.37292	-49.0448
7.808	16.21399	-206.45142	499.81384	14.50195	-32.12585
7.8085	-21.04797	-186.00769	320.05005	21.45081	17.01965
7.809	-75.02747	-162.03918	40.38391	37.56409	55.18799
7.8095	-79.66003	-98.39172	-145.52307	22.05505	29.91028
7.81	-49.44763	51.96533	-273.92578	13.797	-69.58923
7.8105	-29.91028	119.33899	-342.1051	38.26904	-100.90942
7.811	-39.67896	64.65454	-326.59607	61.33118	-78.04871
7.8115	-63.54675	-49.24622	-233.74329	43.60657	-54.48303
7.812	-76.63879	-116.922	-115.7135	55.49011	-45.11719
7.8125	-67.8772	-301.11694	44.0094	55.59082	-31.72302
7.813	-56.49719	-676.75781	261.03516	13.39417	10.37292
7.8135	-55.69153	-777.56653	350.66528	-39.47754	-17.22107
7.814	-57.40356	-439.79187	273.92578	-85.29968	-13.19275
7.8145	-43.40515	-89.73083	84.79614	-80.16357	-15.30762
7.815	-34.94568	75.53101	-17.22107	-33.33435	23.26355
7.8155	-63.94958	188.42468	56.09436	49.24622	126.48926
7.816	-75.83313	360.03113	55.2887	73.81897	148.54431
7.8165	-15.91187	376.14441	9.06372	54.38232	30.91736
7.817	7.04956	-38.16833	184.39636	93.85986	-49.85046
7.8175	12.28638	-764.17236	418.13965	133.3374	-60.62622
7.818	21.45081	-548.95935	221.45691	157.70874	-16.01257
7.8185	37.46338	91.34216	-162.44202	135.65369	2.71912
7.819	36.05347	223.06824	-286.11145	87.71667	-7.15027
7.8195	39.67896	115.51208	-165.36255	25.37842	-8.66089
7.82	28.80249	52.56958	35.44922	18.12744	2.01416
7.8205	14.70337	151.76697	77.84729	40.38391	36.4563
7.821	18.73169	252.7771	-17.92603	56.69861	74.82605
7.8215	32.83081	302.92969	-94.56482	59.21631	58.91418
7.822	46.12427	320.15076	-139.48059	53.67737	29.91028
7.8225	44.11011	296.98792	-76.33667	46.5271	22.55859
7.823	39.98108	314.61182	-1.51062	31.62231	4.43115
7.8235	26.48621	324.38049	9.46655	15.71045	-22.6593
7.824	24.37134	97.98889	73.81897	-8.35876	-77.34375
7.8245	23.46497	-81.87561	198.6969	-50.95825	-118.93616
7.825	23.8678	65.25879	125.68359	-65.15808	-81.87561
7.8255	28.09753	210.88257	-198.6969	-22.05505	-33.33435
7.826	12.18567	212.19177	-233.13904	4.12903	-31.52161
7.8265	-7.95593	186.41052	-27.09045	-29.30603	-51.36108
7.827	-11.88354	325.58899	106.64978	-75.93384	-46.12427
7.8275	-15.40833	465.97595	120.14465	-80.06287	-18.42957
7.828	-10.67505	574.13635	0.90637	-64.05029	-16.61682
7.8285	-10.77576	505.95703	-208.26416	-2.41699	-25.57983
7.829	-35.2478	558.82874	-336.26404	41.99524	-19.53735
7.8295	-69.79065	732.14722	-372.11609	41.89453	-22.25647
7.83	-102.72217	738.29041	-329.21448	11.58142	-40.08179
7.8305	-110.6781	641.81213	-220.65125	-7.15027	-42.19666
7.831	-117.92908	548.3551	-95.77332	-3.92761	-40.1825
7.8315	-126.28784	370.50476	-22.76001	-11.88354	-36.05347
7.832	-132.83386	-120.14465	102.62146	-5.43823	-32.83081
7.8325	-128.20129	-621.2677	259.92737	9.06372	-38.47046
7.833	-73.11401	-896.80481	186.00769	18.73169	-36.55701
7.8335	32.62939	-1022.68982	45.92285	18.93311	-26.88904
7.834	137.96997	-962.66785	-5.13611	16.21399	-6.2439
7.8345	168.4845	-750.57678	-74.02039	8.96301	2.5177
7.835	116.72058	-592.86804	-49.44763	35.65063	21.24939
7.8355	44.51294	-402.83203	-22.76001	34.54285	47.8363
7.836	-0.80566	-242.40417	-82.47986	-4.93469	40.78674
7.8365	-30.41382	-126.38855	-149.14856	-34.64355	53.17383
7.837	-30.2124	-94.66553	-117.72766	-29.70886	90.43579
7.8375	-9.56726	-32.93152	-48.23914	-40.98816	151.66626
7.838	3.8269	74.42322	21.85364	-57.9071	219.44275
7.8385	22.55859	341.40015	38.16833	-67.57507	226.29089
7.839	20.44373	393.86902	126.18713	-66.26587	222.06116
7.8395	20.94727	81.17065	470.10498	-78.04871	200.61035
7.84	33.63647	-407.66602	648.66028	-97.38464	174.02344
7.8405	28.09753	-809.18884	572.32361	-68.98499	155.896
7.841	16.91895	-962.86926	484.70764	7.15027	99.3988
7.8415	-4.73328	-907.88269	531.73828	45.72144	-13.29346
7.842	-30.51453	-592.06238	602.33459	36.55701	-74.02039
7.8425	-29.50745	-103.32642	304.64172	18.22815	-80.06287
7.843	35.54993	323.27271	-172.71423	-10.67505	-60.52551
7.8435	83.18481	669.40613	-541.80908	34.24072	-66.97083
7.844	68.38074	857.93152	-574.63989	52.67029	-52.46887
7.8445	30.2124	1104.26331	-534.35669	22.55859	-51.66321
7.845	-12.99133	1348.27881	-542.21191	-14.60266	-51.86462
7.8455	-53.07312	1499.44153	-593.87512	-29.10461	-68.98499
7.846	-84.89685	1435.69336	-534.15527	-33.23364	-82.07703
7.8465	-130.41687	1213.02795	-286.21216	-18.22815	-63.44604
7.847	-159.52148	954.81262	-74.02039	14.50195	-39.17542
7.8475	-186.30981	678.57056	56.29578	39.27612	-55.79224
7.848	-233.84399	379.87061	222.06116	55.99365	-103.22571
7.8485	-235.75745	44.61365	296.58508	66.56799	-112.49084
7.849	-167.276	-271.6095	253.88489	45.82214	-112.18872
7.8495	-110.47668	-438.8855	223.8739	26.98975	-98.19031
7.85	-102.01721	-476.75171	222.06116	-12.89062	-92.75208
7.8505	-74.02039	-456.81152	41.18958	-28.60107	-60.22339
7.851	-10.57434	-486.11755	-180.67017	3.52478	-10.37292
7.8515	80.4657	-477.8595	-209.06982	35.65063	28.09753
7.852	143.91174	-477.25525	-211.88965	43.70728	31.72302
7.8525	156.50024	-527.40784	-249.15161	17.42249	36.85913
7.853	168.78662	-520.76111	-258.21533	1.10779	78.65295
7.8535	175.93689	-409.17664	-203.7323	-3.8269	69.99207
7.854	151.56555	-193.46008	-169.59229	-24.87488	43.10303
7.8545	111.78589	-84.59473	-196.68274	-63.64746	24.87488
7.855	75.83313	-99.70093	-209.77478	-77.64587	3.92761
7.8555	64.45312	-180.46875	-169.59229	-63.94958	6.94885
7.856	85.90393	-282.58667	-173.01636	-52.8717	42.90161
7.8565	89.93225	-365.67078	-81.06995	-28.50037	37.46338
7.857	49.24622	-364.16016	-56.49719	-11.58142	51.26038
7.8575	6.54602	-347.64404	-16.01257	-10.97717	79.76074
7.858	14.19983	-299.80774	-80.26428	-21.85364	135.8551
7.8585	22.6593	-176.44043	-198.79761	-20.34302	178.25317
7.859	9.86938	71.20056	-202.62451	-25.98267	167.57812
7.8595	14.50195	214.81018	-229.91638	-56.90002	120.44678
7.86	9.16443	320.15076	-300.41199	-96.98181	90.63721
7.8605	6.64673	572.62573	-370.60547	-145.72449	88.92517
7.861	19.53735	776.66016	-312.09412	-172.81494	63.44604
7.8615	40.58533	623.48328	-129.10767	-152.57263	10.27222
7.862	85.80322	-544.42749	127.99988	-95.06836	-43.10303
7.8625	101.71509	-1435.49194	285.80933	-40.58533	-75.53101
7.863	62.64038	-1331.15845	407.76672	-57.60498	-63.14392
7.8635	21.65222	-1010.00061	639.79797	-63.74817	-55.99365
7.864	-4.43115	-724.09058	873.64197	-40.88745	-55.2887
7.8645	-13.59558	-337.97607	561.04431	18.32886	-42.49878
7.865	16.21399	-53.07312	168.28308	73.41614	-36.35559
7.8655	23.36426	51.76392	134.94873	81.17065	-14.80408
7.866	16.41541	73.41614	165.06042	118.53333	4.02832
7.8665	17.12036	79.15649	30.71594	131.92749	20.24231
7.867	2.61841	54.58374	-81.47278	89.93225	56.90002
7.8675	-5.33752	-88.32092	-152.37122	-34.94568	46.82922
7.868	23.96851	-286.21216	-27.6947	-95.5719	-7.5531
7.8685	36.75842	-339.18457	99.70093	-104.03137	-57.70569
7.869	-0.60425	-329.91943	139.68201	-128.302	-80.16357
7.8695	-45.11719	-332.23572	316.12244	-100.00305	-106.14624
7.87	-41.79382	-361.64246	520.15686	-40.78674	-65.76233
7.8705	-19.73877	-308.46863	606.56433	-4.93469	-37.96692
7.871	-17.32178	-109.16748	362.146	25.07629	-77.64587
7.8715	-48.54126	-7.15027	65.15808	40.38391	-107.25403
7.872	-50.2533	-78.45154	-97.38464	32.12585	-24.37134
7.8725	-24.47205	-152.77405	-175.53406	86.8103	219.14062
7.873	10.57434	-23.36426	-214.50806	158.71582	465.97595
7.8735	56.19507	246.83533	-241.29639	142.30042	478.86658
7.874	106.34766	460.63843	-291.54968	42.39807	191.04309
7.8745	110.27527	472.8241	-297.995	-82.58057	-34.03931
7.875	79.05579	389.8407	-207.15637	-144.11316	-51.46179
7.8755	43.60657	282.28455	-60.3241	-182.68433	21.3501
7.876	13.797	197.68982	96.17615	-235.85815	41.29028
7.8765	-25.27771	91.14075	294.16809	-264.0564	-105.13916
7.877	-40.58533	-46.12427	549.86572	-200.20752	-248.84949
7.8775	-26.58691	-63.04321	325.99182	-42.19666	-255.89905
7.878	-18.63098	-277.9541	133.23669	197.79053	-134.44519
7.8785	-25.47913	-464.46533	182.78503	320.85571	-19.63806
7.879	-10.77576	-246.83533	12.38708	257.00684	9.86938
7.8795	29.30603	28.70178	-218.63708	168.08167	-5.94177
7.88	57.30286	189.63318	-201.51672	161.83777	-1.10779
7.8805	43.10303	280.37109	-67.97791	197.4884	-13.99841
7.881	20.84656	316.32385	-177.14539	191.54663	-20.64514
7.8815	-1.91345	318.2373	-237.97302	122.36023	20.1416
7.882	-26.68762	286.11145	-177.24609	10.57434	50.45471
7.8825	-35.2478	203.83301	-83.28552	-52.36816	66.6687
7.883	-29.00391	157.91016	3.32336	-36.4563	30.61523
7.8835	-15.50903	145.12024	148.14148	-31.11877	-62.03613
7.884	-20.04089	138.67493	254.28772	-41.08887	-126.9928
7.8845	-0.90637	107.05261	133.43811	-46.12427	-131.12183
7.885	-7.65381	6.14319	-121.55457	-29.30603	-97.88818
7.8855	-10.17151	-94.16199	-268.38684	-16.61682	-3.7262
7.886	-5.23682	-138.67493	-232.93762	-55.79224	16.21399
7.8865	-21.55151	-94.3634	-257.91321	-78.35083	-3.7262
7.887	-35.2478	11.88354	-391.95557	-73.51685	6.2439
7.8875	-54.78516	29.91028	-448.85559	-78.65295	-24.47205
7.888	-57.10144	18.63098	-322.46704	-92.04712	-99.49951
7.8885	-55.18799	63.84888	-86.20605	-109.87244	-89.73083
7.889	-17.82532	146.22803	3.32336	-133.53882	-32.93152
7.8895	40.38391	303.83606	-88.0188	-113.80005	51.05896
7.89	81.47278	370.70618	-98.19031	-38.16833	165.26184
7.8905	51.66321	291.34827	-110.27527	-48.84338	265.26489
7.891	23.26355	234.95178	-58.10852	-129.71191	256.30188
7.8915	28.60107	139.27917	65.76233	-232.6355	202.12097
7.892	58.91418	-16.81824	84.2926	-283.69446	104.03137
7.8925	79.96216	-10.67505	-95.37048	-245.12329	-60.3241
7.893	81.67419	-22.05505	-169.7937	-181.27441	-138.27209
7.8935	82.88269	73.11401	-72.30835	-87.21313	-119.74182
7.894	87.41455	291.7511	-5.74036	-23.8678	-62.43896
7.8945	79.45862	572.32361	-47.33276	0.50354	44.41223
7.895	33.9386	757.1228	-68.78357	31.82373	82.88269
7.8955	0.60425	865.2832	-147.33582	88.32092	48.84338
7.896	14.50195	771.52405	-189.73389	76.43738	121.65527
7.8965	20.94727	248.14453	-157.00378	14.19983	81.97632
7.897	10.37292	-619.65637	67.17224	39.57825	22.6593
7.8975	-12.78992	-1370.53528	234.24683	170.49866	-22.25647
7.898	-24.67346	-1661.68213	217.32788	292.45605	-5.0354
7.8985	-55.49011	-1170.73059	276.54419	302.22473	-28.80249
7.899	-89.02588	-619.05212	562.45422	277.14844	-158.5144
7.8995	-93.45703	-248.34595	555.00183	291.65039	-314.61182
7.9	-89.22729	62.13684	337.87537	302.02332	-360.63538
7.9005	-60.3241	173.5199	185.50415	198.79761	-283.19092
7.901	-35.04639	106.8512	32.62939	24.87488	-185.20203
7.9015	-7.85522	35.75134	-0.60425	-20.54443	-130.92041
7.902	-7.35168	28.19824	53.57666	38.06763	-74.42322
7.9025	-40.38391	44.21082	73.81897	100.90942	-78.85437
7.903	-59.31702	-17.01965	130.71899	106.34766	-173.72131
7.9035	-83.28552	-69.38782	125.38147	58.81348	-226.08948
7.904	-78.25012	-162.74414	183.48999	28.39966	-172.91565
7.9045	-84.2926	-141.79688	179.76379	23.26355	-77.44446
7.905	-72.20764	-1.00708	-66.56799	45.82214	30.01099
7.9055	-72.9126	56.90002	-203.93372	55.69153	53.37524
7.906	-75.22888	64.95667	-65.3595	65.76233	35.85205
7.9065	-76.03455	166.67175	-19.03381	69.79065	23.56567
7.907	-56.90002	241.79993	-168.08167	61.33118	11.58142
7.9075	-21.85364	268.08472	-245.32471	55.59082	-25.177
7.908	6.64673	197.08557	-263.75427	24.67346	-56.39648
7.9085	6.14319	50.55542	-295.07446	-23.06213	-66.36658
7.909	-47.63489	-111.48376	-276.14136	-62.43896	-41.79382
7.9095	-102.92358	-272.61658	-167.17529	-91.64429	-28.60107
7.91	-100.30518	-228.30505	-50.15259	-88.11951	-12.89062
7.9105	-60.02197	-104.03137	-83.28552	-67.8772	-5.53894
7.911	-43.20374	-110.07385	-105.13916	-43.50586	10.67505
7.9115	-34.84497	-64.25171	-31.72302	23.56567	36.4563
7.912	-1.91345	161.43494	-119.54041	69.58923	61.12976
7.9125	40.08179	199.09973	-199.40186	73.51685	71.90552
7.913	54.58374	198.79761	-230.01709	53.17383	67.97791
7.9135	40.78674	284.50012	-151.96838	40.38391	59.92126
7.914	-0.30212	329.41589	-68.58215	3.22266	56.49719
7.9145	-45.01648	270.60242	15.1062	-33.73718	48.03772
7.915	-85.19897	206.95496	156.70166	-74.62463	36.4563
7.9155	-85.19897	227.19727	244.31763	-101.41296	25.27771
7.916	-85.19897	247.43958	284.09729	-110.27527	21.85364
7.9165	-85.19897	-258.41675	404.14124	-97.08252	14.70337
7.917	-85.19897	-436.97205	482.08923	-69.79065	-4.63257
7.9175	-85.19897	-452.17896	512.70447	-58.30994	-30.41382
7.918	-85.19897	-381.68335	181.57654	-3.52478	-30.81665
7.9185	-85.19897	-107.75757	-344.92493	76.23596	-0.60425
7.919	-85.19897	-37.16125	-474.43542	116.82129	18.42957
7.9195	-85.19897	-170.09583	-231.52771	90.43579	-1.40991
7.92	-85.19897	-206.14929	-63.14392	49.34692	-26.08337
7.9205	-85.19897	-161.63635	-16.81824	38.87329	-37.36267
7.921	-85.19897	-93.45703	-35.85205	41.59241	-24.27063
7.9215	-85.19897	-21.65222	-35.54993	36.35559	-12.38708
7.922	-85.19897	74.72534	21.65222	15.81116	9.26514
7.9225	75.4303	225.98877	91.8457	-25.47913	41.4917
7.923	67.67578	417.63611	22.96143	-45.82214	27.09045
7.9235	53.47595	465.77454	-84.89685	-28.9032	-14.60266
7.924	25.177	320.95642	-47.93701	-0.30212	-37.46338
7.9245	-9.36584	100.30518	48.84338	2.21558	-43.80798
7.925	-25.68054	-1.91345	96.17615	-7.5531	-72.00623
7.9255	-31.92444	-37.46338	112.39014	-41.18958	-85.80322
7.926	-51.66321	26.68762	176.13831	-52.16675	-87.21313
7.9265	-71.80481	232.13196	149.14856	-48.64197	-32.62939
7.927	-65.05737	383.5968	-69.89136	3.62549	39.37683
7.9275	-42.19666	356.10352	-224.88098	37.46338	51.26038
7.928	-18.53027	308.0658	-301.8219	28.80249	36.55701
7.9285	8.7616	386.92017	-374.13025	1.3092	27.49329
7.929	40.68604	516.53137	-439.59045	-12.18567	28.29895
7.9295	29.30603	594.07654	-452.7832	-22.86072	20.74585
7.93	0.50354	598.6084	-381.48193	-37.06055	10.17151
7.9305	-49.24622	414.01062	-172.81494	-46.02356	13.59558
7.931	-93.85986	0.10071	152.87476	-42.49878	21.75293
7.9315	-127.79846	-313.30261	274.83215	-23.06213	23.96851
7.932	-108.86536	-502.63367	225.0824	-2.01416	32.52869
7.9325	-90.63721	-690.95764	287.92419	5.63965	19.63806
7.933	-61.12976	-693.57605	372.92175	5.33752	12.5885
7.9335	-35.85205	-711.50208	475.14038	5.13611	6.14319
7.934	11.88354	-299.60632	347.74475	17.52319	7.5531
7.9345	76.94092	179.36096	45.2179	54.88586	19.43665
7.935	109.97314	221.45691	-229.71497	91.94641	44.21082
7.9355	107.25403	-85.90393	-246.93604	94.76624	64.65454
7.936	76.94092	-325.28687	-144.6167	82.88269	64.45312
7.9365	53.27454	-366.47644	-36.4563	58.10852	75.02747
7.937	52.26746	-338.07678	23.96851	34.44214	72.71118
7.9375	48.84338	-310.07996	-2.71912	19.53735	53.87878
7.938	39.98108	-209.77478	-24.06921	7.75452	29.60815
7.9385	28.70178	182.98645	-141.79688	-2.5177	8.8623
7.939	23.76709	441.20178	-253.28064	-8.96301	-3.52478
7.9395	27.59399	491.15295	-353.78723	-19.94019	-3.12195
7.94	31.72302	466.27808	-443.21594	-26.48621	-3.22266
7.9405	19.53735	391.35132	-399.9115	-31.4209	-5.43823
7.941	3.52478	286.51428	-177.24609	-28.9032	4.83398
7.9415	-13.19275	159.52148	60.4248	-33.33435	-0.20142
7.942	-20.34302	-14.90479	226.19019	-35.2478	-3.62549
7.9425	-24.37134	-125.18005	274.42932	-29.10461	-10.57434
7.943	-25.78125	-226.19019	342.1051	-23.46497	-14.09912
7.9435	-38.36975	-266.5741	357.1106	-36.25488	-7.65381
7.944	-15.1062	-234.24683	85.60181	-39.27612	-0.90637
7.9445	40.48462	-187.21619	-110.47668	-33.33435	7.5531
7.945	76.03455	-162.54272	-18.02673	-29.10461	5.94177
7.9455	118.63403	-136.86218	140.28625	-37.66479	-3.92761
7.946	148.74573	-36.05347	242.80701	-45.62073	-12.5885
7.9465	94.46411	67.67578	253.38135	-30.51453	-7.65381
7.947	10.37292	89.83154	230.72205	-18.63098	-13.29346
7.9475	-55.99365	138.3728	171.20361	-5.53894	-9.56726
7.948	-80.06287	181.37512	42.59949	18.42957	14.09912
7.9485	-93.0542	238.9801	-3.7262	13.39417	26.48621
7.949	-112.28943	274.22791	36.25488	1.10779	26.28479
7.9495	-125.07935	245.224	61.73401	10.37292	26.68762
7.95	-107.65686	198.49548	80.96924	7.95593	19.13452
7.9505	-94.96765	118.53333	49.95117	-1.91345	18.12744
7.951	-81.67419	-20.34302	40.98816	-24.27063	13.99841
7.9515	-72.40906	-151.56555	70.99915	-40.98816	24.97559
7.952	-47.23206	-200.81177	-76.13525	-8.8623	26.08337
7.9525	-34.44214	-152.06909	-242.7063	15.50903	23.8678
7.953	-18.93311	-70.29419	-174.32556	10.97717	31.4209
7.9535	8.15735	14.09912	-111.58447	-27.09045	13.39417
7.954	30.31311	70.19348	-41.69312	-75.12817	-14.90479
7.9545	35.95276	118.13049	29.00391	-140.48767	-50.65613
7.955	52.46887	9.06372	-55.69153	-171.80786	-62.43896
7.9555	50.85754	-259.1217	-185.50415	-125.38147	-38.36975
7.956	51.36108	-707.47375	-152.67334	-27.89612	15.81116
7.9565	-19.63806	-944.23828	6.04248	41.79382	40.38391
7.957	-33.53577	-868.10303	128.10059	66.56799	53.67737
7.9575	23.26355	-586.32202	357.00989	44.91577	58.00781
7.958	60.02197	-183.28857	539.99634	25.98267	39.17542
7.9585	87.11243	191.1438	400.71716	64.65454	62.53967
7.959	68.38074	235.95886	87.41455	121.55457	82.88269
7.9595	24.67346	63.54675	81.67419	106.44836	71.40198
7.96	21.65222	-0.10071	265.96985	56.5979	50.85754
7.9605	13.29346	128.50342	323.57483	29.30603	32.42798
7.961	15.81116	423.17505	229.11072	33.13293	20.64514
7.9615	12.38708	695.08667	21.65222	26.48621	-11.98425
7.962	5.43823	852.39258	-183.69141	37.7655	-15.40833
7.9625	-1.91345	739.19678	-351.57166	36.15417	-5.53894
7.963	0.70496	513.51013	-580.58167	17.32178	-2.5177
7.9635	15.00549	216.82434	-654.50134	-22.45789	10.27222
7.964	32.83081	-270.90454	-541.90979	-42.8009	5.13611
7.9645	36.15417	-927.52075	-406.2561	-43.40515	-2.11487
7.965	17.82532	-1002.54822	-283.49304	-46.22498	-5.74036
7.9655	16.81824	-638.8916	-148.94714	-61.23047	-24.67346
7.966	38.87329	-364.05945	-42.19666	-83.58765	-35.75134
7.9665	29.00391	-248.44666	98.19031	-102.92358	-39.77966
7.967	-11.07788	-222.16187	199.50256	-82.47986	-17.92603
7.9675	-21.14868	-351.37024	314.4104	-43.40515	2.92053
7.968	-24.57275	-419.54956	400.91858	-14.50195	9.86938
7.9685	-1.71204	-100.80872	459.83276	-11.58142	-2.31628
7.969	-12.18567	224.27673	273.22083	-21.85364	-0.10071
7.9695	-24.87488	81.27136	89.328	-17.42249	21.45081
7.97	-6.3446	-188.92822	77.44446	29.40674	49.85046
7.9705	8.56018	-228.70789	223.97461	85.09827	52.06604
7.971	3.22266	-127.69775	300.21057	69.99207	21.45081
7.9715	-10.37292	7.75452	227.70081	-1.81274	9.66797
7.972	14.70337	101.21155	-10.47363	-53.47595	18.63098
7.9725	40.78674	133.94165	-165.76538	-59.01489	66.76941
7.973	13.59558	147.03369	-172.21069	-26.98975	149.24927
7.9735	-52.06604	87.51526	-114.505	25.78125	156.60095
7.974	-56.90002	89.52942	-127.69775	51.05896	86.50818
7.9745	-24.06921	165.26184	-255.19409	22.35718	-39.57825
7.975	0.70496	247.33887	-427.70691	4.83398	-115.91492
7.9755	-8.15735	303.73535	-574.13635	5.94177	-84.09119
7.976	-31.82373	223.97461	-593.06946	-34.94568	-9.26514
7.9765	-49.44763	89.328	-449.25842	-83.58765	-0.90637
7.977	-59.21631	22.76001	-271.00525	-83.88977	-32.12585
7.9775	-47.43347	-36.65771	-31.11877	-70.69702	-55.59082
7.978	-49.0448	-39.88037	108.26111	-98.49243	-70.19348
7.9785	-49.0448	1.71204	151.76697	-88.82446	-59.41772
7.979	-49.0448	20.64514	173.41919	-28.29895	-26.78833
7.9795	-49.0448	-46.5271	227.80151	56.5979	-16.71753
7.98	-49.0448	-111.8866	262.34436	86.70959	-60.22339
7.9805	-49.0448	-94.76624	154.28467	101.9165	-77.74658
7.981	-49.0448	-32.12585	-49.64905	74.72534	-60.4248
7.9815	-49.0448	65.96375	-193.05725	5.13611	-21.65222
7.982	-49.0448	119.23828	-97.78748	-73.51685	21.14868
7.9825	-49.0448	178.35388	14.90479	-125.7843	58.41064
7.983	-49.0448	244.21692	-23.46497	-117.92908	109.87244
7.9835	-49.0448	450.06409	-200.0061	-96.98181	124.57581
7.984	-49.0448	561.04431	-289.2334	-104.83704	90.5365
7.9845	-49.0448	237.36877	-193.6615	-85.80322	25.78125
7.985	-49.0448	-146.83228	-28.80249	-32.93152	11.68213
7.9855	0.90637	-312.79907	206.35071	19.53735	65.96375
7.986	37.7655	-224.17603	424.68567	74.82605	97.58606
7.9865	69.79065	-207.35779	457.91931	120.7489	67.37366
7.987	77.24304	-182.98645	255.59692	143.50891	-12.78992
7.9875	84.2926	-132.73315	26.28479	87.11243	-103.93066
7.988	51.5625	-78.85437	133.94165	11.48071	-134.64661
7.9885	27.49329	-37.7655	244.61975	-12.99133	-119.4397
7.989	24.87488	2.01416	228.60718	-45.41931	-90.93933
7.9895	14.50195	36.15417	317.02881	-44.81506	-71.60339
7.99	-12.78992	41.39099	449.25842	-26.08337	-37.56409
7.9905	-19.03381	-3.02124	569.50378	-19.23523	15.91187
7.991	-10.77576	-75.73242	622.17407	29.91028	3.7262
7.9915	3.52478	-103.22571	532.44324	51.05896	44.71436
7.992	2.11487	-139.48059	395.88318	13.59558	50.65613
7.9925	-7.35168	-226.79443	245.52612	12.5885	45.3186
7.993	-5.74036	-143.91174	160.72998	44.21082	45.62073
7.9935	-2.71912	-63.74817	162.94556	76.7395	49.34692
7.994	-5.53894	-5.13611	99.19739	124.97864	-26.48621
7.9945	-6.3446	65.96375	-136.86218	146.53015	-133.43811
7.995	5.0354	355.70068	-286.41357	118.2312	-208.36487
7.9955	34.14001	480.17578	-494.17419	77.54517	-114.10217
7.996	25.78125	635.87036	-639.79797	45.92285	14.60266
7.9965	3.8269	716.63818	-604.75159	4.53186	18.32886
7.997	-2.11487	650.1709	-468.79578	-57.8064	-58.91418
7.9975	-3.12195	401.2207	-301.62048	-113.69934	-58.10852
7.998	-14.50195	187.82043	-201.91956	-141.69617	-21.24939
7.9985	-48.23914	29.91028	-109.57031	-124.97864	2.01416
7.999	-68.17932	92.85278	-63.24463	-115.10925	10.97717
7.9995	-66.56799	208.96912	-60.52551	-122.96448	-6.84814
8	-68.98499	266.97693	-42.7002	-130.8197	-2.11487
8.0005	-76.94092	295.27588	-24.97559	-132.43103	25.27771
8.001	-53.97949	242.20276	-38.26904	-148.14148	25.07629
8.0015	11.38	101.31226	-64.85596	-151.96838	6.54602
8.002	65.56091	-353.3844	-15.00549	-150.8606	11.68213
8.0025	98.59314	-709.99146	88.42163	-124.77722	60.4248
8.003	105.03845	-931.24695	125.88501	-91.64429	180.26733
8.0035	58.51135	-773.4375	166.16821	-58.71277	299.20349
8.004	-5.0354	-453.89099	126.69067	-30.01099	294.16809
8.0045	-49.85046	-491.7572	44.91577	-46.12427	153.68042
8.005	-89.93225	-684.1095	37.7655	-62.74109	-26.98975
8.0055	-99.2981	-443.9209	84.49402	-37.96692	-139.37988
8.006	-58.91418	186.00769	66.6687	6.2439	-154.88892
8.0065	15.1062	811.30371	-67.37366	51.46179	-66.56799
8.007	29.20532	750.97961	-81.87561	66.56799	-10.67505
8.0075	36.75842	349.15466	-60.22339	79.76074	-35.14709
8.008	55.18799	66.76941	-88.42163	109.4696	-40.38391
8.0085	50.05188	81.06995	-165.86609	168.4845	-13.99841
8.009	26.78833	184.39636	-281.78101	158.91724	16.91895
8.0095	1.2085	-123.77014	-298.69995	80.86853	15.71045
8.01	-17.01965	-319.24438	-294.87305	15.60974	-12.38708
8.0105	-25.07629	-218.93921	-291.95251	-27.59399	-27.29187
8.011	-16.61682	-22.35718	-230.01709	-12.89062	-62.03613
8.0115	-41.39099	30.11169	-181.77795	46.62781	-62.23755
8.012	-68.38074	-135.8551	-127.89917	111.8866	-67.17224
8.0125	-55.2887	-164.25476	-58.81348	87.41455	-179.36096
8.013	-41.59241	29.00391	24.87488	10.17151	-268.38684
8.0135	-58.51135	137.46643	11.78284	-2.11487	-238.57727
8.014	-30.41382	-34.54285	62.9425	25.47913	-140.99121
8.0145	-17.01965	-214.60876	190.64026	72.00623	-37.7655
8.015	-55.49011	-366.57715	376.64795	96.37756	6.04248
8.0155	-59.51843	-240.99426	447.94922	113.1958	4.63257
8.016	-14.90479	31.21948	287.62207	115.7135	-8.7616
8.0165	19.94019	305.44739	67.57507	109.26819	-12.89062
8.017	12.99133	430.02319	-102.62146	75.63171	-2.92053
8.0175	-15.30762	389.63928	-66.87012	49.85046	9.76868
8.018	-64.151	327.80457	57.50427	31.72302	0.70496
8.0185	-119.94324	167.88025	83.18481	25.68054	-15.60974
8.019	-163.85193	-79.86145	54.48303	8.7616	-22.76001
8.0195	-167.98096	-154.88892	47.03064	11.58142	-46.42639
8.02	-148.74573	-124.37439	36.25488	35.54993	-110.07385
8.0205	-135.55298	0.20142	5.84106	35.75134	-120.04395
8.021	-125.88501	127.39563	-22.25647	21.95435	-73.81897
8.0215	-95.97473	70.79773	-28.19824	20.34302	-30.01099
8.022	-48.74268	-20.64514	-40.98816	16.71753	10.37292
8.0225	3.62549	-42.8009	-88.92517	20.04089	41.4917
