chiusura_max.c3d



Time(s):	Emg_1(uV):	Emg_2(uV):	Emg_3(uV):	Emg_4(uV):	Emg_5(uV):
0.2105	-7.15027	0.10071	-3.8269	3.12195	0.80566
0.211	-5.84106	-2.71912	9.86938	5.43823	-1.51062
0.2115	-0.20142	-5.63965	1.10779	1.91345	2.71912
0.212	-6.14319	-2.5177	-0.80566	-0.40283	-1.10779
0.2125	-3.52478	-8.8623	-0.90637	0.70496	1.10779
0.213	-7.35168	-3.02124	-0.10071	-3.7262	-1.71204
0.2135	-6.3446	-4.33044	0.90637	-0.20142	-0.90637
0.214	-4.12903	1.00708	-1.51062	1.81274	-1.51062
0.2145	-7.35168	-1.2085	-1.40991	-2.01416	0.40283
0.215	-8.45947	-3.8269	-1.40991	1.81274	-5.23682
0.2155	-3.62549	-5.74036	-5.53894	-0.60425	-0.10071
0.216	0.40283	-5.53894	0	-2.11487	-3.8269
0.2165	-2.31628	-5.74036	0.30212	-0.70496	-6.54602
0.217	-7.15027	-7.15027	0.90637	-5.94177	-0.10071
0.2175	-5.53894	-4.53186	-3.52478	-7.35168	-1.10779
0.218	-5.94177	-4.43115	1.81274	-4.12903	0.10071
0.2185	-2.31628	-0.50354	0.10071	-1.10779	-4.73328
0.219	-1.71204	-2.71912	-4.12903	-7.85522	2.71912
0.2195	-2.61841	-3.12195	-2.21558	-7.35168	-1.51062
0.22	-7.35168	0	-2.92053	1.3092	-7.35168
0.2205	-2.5177	-7.75452	-4.33044	3.52478	-1.71204
0.221	-4.93469	-7.35168	-1.91345	-1.40991	6.54602
0.2215	0.70496	-2.92053	0.70496	-0.20142	3.22266
0.222	2.31628	-5.94177	-0.10071	-1.10779	-0.10071
0.2225	-3.92761	1.40991	-3.62549	2.21558	-0.10071
0.223	2.81982	-2.31628	-4.12903	-4.22974	-3.52478
0.2235	-1.10779	-4.53186	0.70496	-4.53186	-4.12903
0.224	-0.40283	-8.05664	-0.30212	-5.33752	1.00708
0.2245	-5.84106	-8.56018	-3.22266	-12.48779	0.50354
0.225	0.80566	0.50354	-0.50354	-11.78284	-1.3092
0.2255	-2.81982	2.21558	-2.71912	-8.8623	-1.3092
0.226	-8.25806	-1.71204	-10.87646	0.90637	-1.71204
0.2265	-10.27222	1.51062	-15.00549	-3.12195	7.04956
0.227	-6.94885	-7.35168	-2.11487	-11.68213	3.02124
0.2275	-4.33044	-8.35876	-6.04248	-20.64514	5.53894
0.228	-4.73328	-6.14319	-7.5531	-11.78284	-7.25098
0.2285	-2.71912	6.64673	8.56018	-4.73328	-6.74744
0.229	-8.45947	5.53894	11.48071	8.35876	0.20142
0.2295	-12.18567	-2.5177	11.98425	10.17151	1.81274
0.23	-12.08496	-1.00708	3.02124	1.81274	2.61841
0.2305	-4.53186	4.93469	0.90637	-9.76868	4.33044
0.231	-4.73328	-5.0354	-8.96301	-8.66089	1.40991
0.2315	-6.04248	-2.21558	4.33044	-3.42407	-8.35876
0.232	0	-2.61841	0	26.48621	-4.93469
0.2325	-3.92761	-1.3092	-4.93469	21.85364	-4.02832
0.233	0.10071	-7.5531	-6.94885	8.35876	-0.80566
0.2335	4.93469	-5.94177	-5.33752	8.66089	0.30212
0.234	-2.71912	-5.63965	-1.3092	14.19983	-8.15735
0.2345	-6.64673	-6.84814	-0.70496	3.8269	-2.71912
0.235	-3.8269	-2.11487	2.61841	-6.54602	0.20142
0.2355	-4.02832	-4.02832	-4.63257	-12.78992	3.92761
0.236	0.20142	-0.10071	3.22266	-10.97717	-5.0354
0.2365	-9.97009	-0.90637	5.53894	8.15735	-6.74744
0.237	-7.5531	-0.70496	2.5177	6.94885	-7.85522
0.2375	-8.35876	2.11487	-1.10779	2.92053	2.71912
0.238	-6.94885	-1.91345	-7.85522	-2.5177	1.3092
0.2385	-3.32336	-4.12903	-8.56018	-1.3092	-11.68213
0.239	-5.43823	0.10071	4.53186	3.7262	-9.46655
0.2395	-3.92761	4.12903	16.41541	-1.00708	-11.17859
0.24	-3.52478	1.3092	4.33044	2.31628	5.43823
0.2405	-3.02124	-3.12195	-2.21558	-6.74744	15.30762
0.241	-7.75452	-6.54602	-11.58142	-16.01257	10.17151
0.2415	-1.91345	-5.43823	-8.7616	-7.75452	0.10071
0.242	-3.52478	-5.13611	0	5.13611	0.50354
0.2425	-0.60425	-0.40283	10.37292	7.35168	-5.53894
0.243	-1.40991	-8.45947	4.02832	8.7616	-10.77576
0.2435	1.81274	-0.40283	-2.41699	-2.11487	-2.31628
0.244	-1.51062	-4.22974	-3.12195	-0.90637	-0.60425
0.2445	-7.35168	-10.37292	-3.32336	0.10071	0.40283
0.245	-6.44531	0.40283	-0.30212	7.65381	-2.31628
0.2455	-10.77576	-7.45239	0.70496	3.02124	-0.10071
0.246	-4.73328	-5.0354	2.92053	-4.12903	7.85522
0.2465	-1.91345	-4.93469	-5.63965	-8.7616	11.98425
0.247	-1.81274	0.30212	-5.63965	-5.53894	1.91345
0.2475	-2.92053	5.33752	-8.66089	7.25098	-5.53894
0.248	-2.61841	3.02124	-7.75452	6.74744	-10.37292
0.2485	-4.73328	5.43823	5.74036	10.37292	-11.88354
0.249	-5.0354	1.10779	10.57434	4.02832	-4.53186
0.2495	-3.02124	1.71204	4.02832	-10.97717	4.12903
0.25	-3.7262	-1.40991	-0.10071	-17.22107	13.59558
0.2505	-5.84106	-4.12903	-3.12195	-17.01965	2.11487
0.251	-0.70496	4.12903	1.3092	2.61841	-13.99841
0.2515	-0.70496	0.10071	5.74036	3.02124	-9.56726
0.252	-0.90637	-2.11487	-0.10071	4.02832	0.70496
0.2525	-7.5531	-4.33044	2.92053	-1.40991	4.93469
0.253	-1.71204	-8.45947	-2.21558	-3.12195	2.31628
0.2535	-2.41699	1.61133	-1.40991	-1.91345	-2.11487
0.254	-6.04248	-1.2085	5.74036	-2.61841	-8.56018
0.2545	-3.8269	-2.21558	0.90637	0.50354	-3.8269
0.255	0.50354	-0.10071	-2.81982	-7.85522	-3.22266
0.2555	2.71912	-0.90637	-11.88354	-11.58142	1.51062
0.256	2.31628	-3.92761	-8.35876	-11.07788	-5.0354
0.2565	-0.80566	0	-6.54602	-10.77576	-6.3446
0.257	-4.33044	-5.13611	0.60425	-7.45239	-0.50354
0.2575	-0.60425	-1.91345	4.43115	-4.12903	-1.51062
0.258	-4.33044	-3.52478	0	-7.5531	-2.5177
0.2585	-2.5177	-0.80566	-4.73328	-5.33752	-3.8269
0.259	-7.45239	1.71204	-4.22974	-1.91345	2.92053
0.2595	-1.3092	0.60425	2.31628	-0.40283	-2.5177
0.26	-3.8269	-5.23682	-1.2085	-1.61133	-0.10071
0.2605	-1.00708	-6.3446	-2.71912	-3.32336	-0.30212
0.261	1.71204	1.00708	-2.21558	2.41699	-5.43823
0.2615	2.21558	-6.74744	-3.92761	4.73328	-2.31628
0.262	1.61133	1.51062	-3.8269	6.64673	-8.45947
0.2625	-6.14319	-2.71912	-7.25098	9.36584	3.52478
0.263	-3.12195	2.92053	-1.3092	8.7616	-3.8269
0.2635	-4.12903	-2.5177	3.02124	3.02124	-5.43823
0.264	-7.35168	-1.91345	-0.90637	3.52478	-5.33752
0.2645	-5.33752	-6.74744	-7.04956	0.40283	-6.2439
0.265	-3.52478	-5.33752	-4.53186	2.11487	-7.75452
0.2655	-3.8269	-7.65381	-16.61682	2.92053	-0.80566
0.266	-1.91345	0.70496	-5.33752	-0.10071	1.2085
0.2665	-2.81982	-1.00708	8.05664	-0.10071	-0.70496
0.267	-4.53186	-8.56018	5.63965	-1.40991	2.61841
0.2675	-5.23682	-1.3092	0.50354	4.53186	4.53186
0.268	-4.53186	-5.94177	-4.02832	9.76868	8.7616
0.2685	-3.02124	-8.66089	-11.17859	3.62549	5.63965
0.269	-3.8269	-1.51062	-9.86938	1.81274	9.46655
0.2695	-2.61841	-0.70496	-2.5177	-14.80408	4.12903
0.27	-6.04248	-0.10071	1.81274	-14.70337	-1.81274
0.2705	-3.7262	4.53186	5.33752	-7.95593	-4.73328
0.271	-14.80408	1.61133	3.32336	3.32336	-7.35168
0.2715	-13.49487	-1.51062	-6.84814	8.05664	-3.52478
0.272	-6.2439	-5.0354	-9.46655	6.14319	-3.92761
0.2725	-2.92053	-4.33044	-12.38708	0.60425	3.7262
0.273	0.70496	-2.92053	-11.17859	-0.90637	3.8269
0.2735	0.40283	-4.43115	-2.01416	-10.27222	6.64673
0.274	4.93469	-4.43115	-5.74036	-12.08496	-9.16443
0.2745	-1.71204	1.91345	4.43115	8.56018	-8.7616
0.275	-1.10779	3.52478	9.16443	9.36584	-0.50354
0.2755	-7.65381	1.51062	8.05664	-2.31628	4.22974
0.276	-4.12903	-5.13611	-2.31628	-7.5531	3.92761
0.2765	-2.5177	-10.27222	-3.8269	-11.98425	2.31628
0.277	-2.61841	-4.12903	-5.43823	-9.56726	13.29346
0.2775	-1.10779	-0.20142	-0.60425	-11.17859	0.10071
0.278	-4.53186	1.71204	5.84106	-0.90637	-0.10071
0.2785	-10.87646	-0.90637	11.07788	-4.93469	-0.20142
0.279	-9.16443	-2.92053	0	-15.60974	-3.02124
0.2795	-4.22974	-2.71912	-6.14319	-7.15027	-1.10779
0.28	5.0354	0.30212	-15.1062	-4.12903	3.8269
0.2805	11.38	-1.61133	-16.61682	-9.06372	-0.30212
0.281	-0.90637	-4.63257	-3.52478	-5.33752	-4.12903
0.2815	-9.56726	-1.51062	1.61133	7.35168	-4.83398
0.282	-10.67505	-0.90637	7.35168	6.74744	-8.56018
0.2825	-6.04248	-3.52478	8.7616	-0.90637	-7.35168
0.283	-0.20142	-11.07788	3.8269	-0.10071	-0.30212
0.2835	-0.10071	-7.04956	1.71204	6.2439	-7.5531
0.284	-6.04248	-1.00708	0.50354	13.19275	-6.44531
0.2845	-0.90637	-3.92761	-0.60425	10.77576	-7.15027
0.285	-3.92761	-6.94885	-6.3446	3.52478	7.35168
0.2855	3.92761	-4.12903	-2.71912	-0.80566	-0.10071
0.286	-6.94885	-0.30212	-3.42407	-6.3446	-3.52478
0.2865	-10.37292	5.74036	4.12903	-1.00708	-10.37292
0.287	-1.00708	2.01416	-1.00708	3.42407	-7.15027
0.2875	-4.73328	1.91345	1.51062	3.22266	-8.25806
0.288	-8.05664	-2.11487	5.33752	-5.53894	-10.0708
0.2885	-1.40991	4.63257	-0.90637	-1.81274	-0.90637
0.289	-7.15027	-3.42407	0.40283	5.84106	-15.40833
0.2895	2.61841	-12.08496	-3.7262	11.98425	-6.94885
0.29	3.52478	-10.67505	-11.68213	12.68921	4.02832
0.2905	-1.3092	-7.65381	-10.27222	10.37292	-0.20142
0.291	-1.61133	-0.90637	-6.04248	-5.94177	1.61133
0.2915	0	-6.44531	0.70496	-20.44373	0.30212
0.292	-2.61841	-2.92053	1.81274	-8.45947	2.21558
0.2925	3.8269	-4.63257	-4.83398	14.50195	-2.21558
0.293	-4.53186	-4.43115	-4.02832	-0.70496	4.33044
0.2935	-9.97009	-8.96301	2.21558	-5.13611	-4.02832
0.294	-10.97717	1.40991	10.17151	-2.01416	-8.15735
0.2945	-4.33044	0.70496	7.04956	-2.11487	-5.63965
0.295	-2.11487	1.61133	3.8269	3.8269	10.27222
0.2955	-3.8269	2.81982	9.16443	1.40991	0.20142
0.296	1.71204	-7.45239	3.42407	-3.32336	-0.60425
0.2965	4.22974	-5.74036	-0.10071	5.53894	-4.73328
0.297	1.2085	1.81274	5.74036	3.42407	-9.76868
0.2975	-4.22974	-5.53894	-0.10071	4.93469	-8.45947
0.298	-1.81274	0.20142	-2.21558	-4.53186	0
0.2985	-0.50354	-3.52478	-1.00708	-4.33044	-5.63965
0.299	-5.23682	-1.61133	1.3092	-2.71912	-3.8269
0.2995	-1.91345	-2.31628	-2.41699	-3.8269	-1.10779
0.3	-0.10071	-1.91345	-9.97009	-1.2085	5.53894
0.3005	-1.10779	-3.62549	1.71204	-2.41699	-5.53894
0.301	2.21558	-0.80566	1.10779	-8.35876	-0.50354
0.3015	1.00708	0.90637	9.76868	-2.61841	-3.8269
0.302	-5.23682	-6.54602	-1.10779	-3.52478	-5.33752
0.3025	-4.63257	-2.11487	1.10779	0.10071	-1.10779
0.303	-1.71204	-4.12903	3.42407	-2.81982	-1.10779
0.3035	-11.58142	-3.52478	6.74744	-0.40283	2.01416
0.304	-3.12195	-1.61133	5.94177	-1.40991	-1.91345
0.3045	-4.83398	-2.92053	0.70496	-4.83398	-1.40991
0.305	-1.00708	-3.92761	-1.2085	3.7262	1.81274
0.3055	0.60425	-4.53186	-1.10779	4.53186	5.74036
0.306	-1.40991	-1.61133	1.91345	-0.30212	2.31628
0.3065	-4.83398	1.3092	-2.61841	2.31628	-0.90637
0.307	-5.94177	-2.11487	0.30212	2.5177	-2.5177
0.3075	-2.21558	4.22974	-6.54602	-2.41699	-2.71912
0.308	-1.2085	-3.92761	-11.17859	-1.61133	0.90637
0.3085	-3.12195	-6.74744	-20.04089	-0.20142	-3.52478
0.309	-5.84106	-7.35168	-21.65222	-2.21558	-7.25098
0.3095	-6.64673	0.30212	-1.00708	-3.22266	-7.04956
0.31	-6.74744	0.20142	3.62549	-13.19275	0.40283
0.3105	-6.94885	1.91345	4.53186	-1.81274	0
0.311	-2.21558	-5.74036	-0.40283	-4.12903	4.22974
0.3115	-1.91345	-3.92761	-3.32336	-8.05664	0.90637
0.312	-0.70496	-8.15735	-0.40283	-8.35876	2.61841
0.3125	-6.14319	0.40283	-2.92053	10.97717	1.10779
0.313	-4.02832	-7.95593	-3.62549	21.04797	1.00708
0.3135	-0.10071	-5.13611	-2.31628	14.19983	-3.22266
0.314	-6.2439	-1.40991	-0.40283	3.32336	-3.52478
0.3145	-1.40991	-4.22974	-0.10071	3.62549	-3.92761
0.315	-7.15027	-3.52478	-3.8269	7.15027	-8.7616
0.3155	2.92053	-3.22266	-3.22266	7.5531	-6.74744
0.316	-5.84106	-1.40991	0.70496	16.21399	-6.74744
0.3165	-4.33044	6.14319	-0.10071	6.94885	-7.35168
0.317	-8.15735	-0.10071	5.84106	6.2439	-1.2085
0.3175	-5.84106	-0.70496	-6.2439	5.43823	-5.13611
0.318	-4.83398	-5.23682	-7.15027	2.71912	-2.31628
0.3185	-5.53894	-4.83398	0.30212	-4.73328	3.52478
0.319	-8.15735	-13.99841	-2.21558	-5.94177	4.02832
0.3195	-6.14319	-14.90479	5.0354	-9.36584	10.97717
0.32	-11.17859	-16.71753	0.50354	-8.7616	9.86938
0.3205	-12.38708	-12.48779	3.42407	-0.60425	11.78284
0.321	-12.38708	-6.04248	1.2085	3.52478	2.31628
0.3215	-2.92053	-7.5531	4.43115	1.61133	2.71912
0.322	-0.70496	-4.12903	-5.94177	-11.17859	6.84814
0.3225	-0.60425	-6.3446	-10.17151	-10.67505	7.65381
0.323	3.8269	-1.2085	-13.69629	-10.57434	-7.35168
0.3235	0.80566	5.63965	-2.31628	3.42407	-16.3147
0.324	5.63965	11.38	4.02832	6.04248	-12.78992
0.3245	0.10071	9.16443	-3.02124	4.02832	-4.53186
0.325	-0.50354	-0.50354	-1.2085	-0.70496	-3.62549
0.3255	4.12903	-0.70496	-7.35168	-4.22974	-2.71912
0.326	-4.12903	-2.5177	-5.13611	-5.13611	-7.15027
0.3265	1.2085	0.60425	-6.64673	0.40283	-10.97717
0.327	-4.12903	1.3092	-9.26514	-10.57434	-5.13611
0.3275	-3.8269	-1.91345	0.40283	-6.44531	1.81274
0.328	-0.60425	-2.5177	-12.28638	-8.25806	-1.61133
0.3285	6.64673	1.40991	-12.08496	-4.83398	-4.73328
0.329	1.71204	-3.22266	-10.0708	-2.5177	-0.30212
0.3295	2.31628	-4.83398	-10.17151	0.50354	-0.40283
0.33	1.40991	-0.10071	-8.56018	1.40991	-2.41699
0.3305	-0.90637	1.10779	-5.53894	3.52478	-7.35168
0.331	-1.71204	0.90637	2.31628	0.70496	0.40283
0.3315	-3.42407	0.90637	1.3092	-9.36584	-1.40991
0.332	-5.53894	-2.71912	7.15027	-7.25098	-1.3092
0.3325	-3.92761	3.02124	-3.52478	-8.35876	-5.53894
0.333	-7.04956	-4.33044	3.32336	-2.71912	-3.7262
0.3335	-1.3092	-2.92053	1.91345	0.80566	6.44531
0.334	-3.52478	1.71204	3.02124	-5.33752	-5.74036
0.3345	-4.33044	-4.53186	2.01416	-3.7262	-1.51062
0.335	-0.10071	2.31628	0.60425	-3.52478	2.92053
0.3355	-2.81982	-10.17151	-6.04248	-3.12195	-0.90637
0.336	-3.62549	-8.7616	-9.46655	-3.32336	-2.61841
0.3365	-2.21558	-5.33752	-4.12903	4.33044	1.00708
0.337	-11.78284	-5.43823	2.81982	-8.25806	-2.31628
0.3375	-0.10071	-3.7262	-0.10071	-11.58142	-4.63257
0.338	-3.12195	-3.12195	-11.58142	-12.78992	-1.10779
0.3385	-7.35168	-1.00708	5.33752	-10.67505	-2.71912
0.339	-7.95593	-3.12195	4.22974	-2.01416	-4.53186
0.3395	-3.52478	-4.33044	2.21558	-1.51062	3.22266
0.34	-3.7262	-3.52478	3.8269	-7.95593	0.90637
0.3405	-8.25806	0.20142	2.11487	-3.52478	-7.15027
0.341	-2.81982	2.11487	-2.01416	1.61133	-4.73328
0.3415	-4.12903	-0.70496	-4.12903	-0.10071	2.11487
0.342	-13.89771	-2.71912	-1.91345	-1.91345	3.7262
0.3425	-6.3446	-5.43823	-9.26514	-4.43115	6.04248
0.343	-5.23682	1.51062	1.00708	6.84814	-5.53894
0.3435	-10.27222	0.20142	7.45239	8.7616	-2.01416
0.344	-0.90637	2.92053	-3.02124	8.96301	-2.01416
0.3445	2.11487	1.71204	-5.43823	-0.30212	4.12903
0.345	-0.50354	0.30212	-1.3092	-1.2085	-0.50354
0.3455	-3.02124	-2.41699	2.11487	-3.42407	1.3092
0.346	-4.12903	-1.91345	5.33752	6.14319	-3.32336
0.3465	-0.40283	-6.74744	2.61841	-3.12195	-4.12903
0.347	-1.91345	-8.7616	0.30212	-3.22266	-2.92053
0.3475	2.01416	-1.3092	0.30212	-0.20142	-3.02124
0.348	-1.91345	2.71912	-1.91345	-2.41699	-0.10071
0.3485	-4.53186	11.2793	-2.21558	-1.81274	-6.54602
0.349	-0.40283	-5.43823	0.10071	5.0354	-5.74036
0.3495	-6.04248	-1.61133	-6.2439	-12.28638	0.80566
0.35	-7.35168	-7.25098	-7.04956	1.91345	-2.71912
0.3505	-1.51062	-5.43823	3.92761	8.05664	-15.30762
0.351	-0.10071	-3.7262	-1.71204	7.45239	-3.62549
0.3515	-1.91345	-0.60425	1.10779	1.91345	-0.20142
0.352	0	-7.75452	-3.22266	-2.61841	5.84106
0.3525	-6.94885	-1.91345	-3.7262	1.00708	4.53186
0.353	-6.3446	-0.70496	-3.92761	-0.10071	2.81982
0.3535	-1.00708	-0.70496	-6.2439	-4.73328	-0.70496
0.354	-2.31628	-9.97009	-2.31628	-6.14319	2.71912
0.3545	-8.25806	-5.0354	-2.81982	-1.2085	0.90637
0.355	-7.65381	-0.70496	-0.50354	-11.58142	6.14319
0.3555	-11.07788	-1.51062	-2.5177	-9.36584	-0.50354
0.356	-4.63257	-5.63965	3.42407	-6.64673	-15.00549
0.3565	1.91345	1.91345	-0.30212	14.30054	-22.6593
0.357	6.84814	-3.92761	3.92761	14.40125	-0.50354
0.3575	6.64673	-4.73328	-5.63965	4.83398	7.45239
0.358	3.92761	-4.43115	-9.86938	-6.74744	1.40991
0.3585	0.70496	-5.13611	-4.63257	0	14.60266
0.359	1.71204	-2.41699	-17.92603	2.61841	6.04248
0.3595	-1.61133	-5.53894	-9.86938	-0.70496	-0.80566
0.36	-3.52478	-7.85522	-8.96301	10.97717	0.80566
0.3605	-6.04248	-3.52478	-4.43115	12.5885	0.80566
0.361	-0.50354	2.92053	11.38	4.73328	-6.2439
0.3615	-7.75452	2.01416	14.40125	6.54602	-10.47363
0.362	-1.51062	1.51062	12.48779	-7.75452	-7.45239
0.3625	-4.63257	3.7262	10.97717	-3.52478	-4.02832
0.363	2.01416	1.61133	2.81982	-1.61133	-1.61133
0.3635	-1.2085	-4.83398	2.01416	-5.74036	0.30212
0.364	-2.92053	-4.63257	1.2085	-0.30212	-0.10071
0.3645	-5.0354	1.3092	-0.40283	5.53894	-2.71912
0.365	-4.33044	-0.90637	-9.66797	8.25806	0.30212
0.3655	-2.5177	-5.13611	-8.7616	-2.01416	5.74036
0.366	-2.92053	-8.96301	-8.96301	-1.81274	1.10779
0.3665	-4.53186	-10.37292	-8.96301	-17.01965	5.33752
0.367	-13.797	-3.12195	-16.61682	-9.66797	5.33752
0.3675	-12.89062	2.21558	1.51062	-14.90479	-14.19983
0.368	-8.96301	1.2085	3.32336	7.15027	-16.51611
0.3685	-4.33044	-6.04248	-1.71204	7.75452	7.15027
0.369	1.71204	-13.89771	-12.08496	9.97009	2.31628
0.3695	5.63965	0.10071	-11.68213	11.78284	-4.53186
0.37	3.42407	-5.74036	-4.22974	1.71204	-0.10071
0.3705	4.93469	1.91345	-0.10071	-7.65381	2.61841
0.371	0.90637	-8.56018	-9.66797	-5.74036	9.06372
0.3715	4.43115	-7.04956	-12.38708	-2.92053	11.78284
0.372	-3.52478	-2.5177	-9.97009	14.19983	5.94177
0.3725	-13.29346	3.7262	-0.90637	11.17859	-10.57434
0.373	-6.2439	0.60425	7.65381	8.8623	-18.42957
0.3735	-1.81274	4.12903	13.09204	7.25098	-7.95593
0.374	-1.3092	-0.20142	5.33752	-2.11487	-6.84814
0.3745	-6.14319	-0.10071	8.7616	-0.20142	-1.3092
0.375	-6.04248	-9.16443	7.65381	3.22266	-2.41699
0.3755	-2.92053	0	8.56018	1.61133	-1.81274
0.376	-6.64673	-6.3446	4.02832	-14.40125	4.12903
0.3765	-4.43115	2.81982	3.7262	-8.96301	2.81982
0.377	-0.30212	-3.92761	-1.51062	-8.45947	2.31628
0.3775	-6.64673	2.5177	1.10779	-5.53894	-0.30212
0.378	-5.43823	4.63257	2.41699	-0.50354	-8.35876
0.3785	-9.06372	2.81982	1.71204	-1.81274	-5.23682
0.379	-7.5531	-2.92053	5.33752	-6.2439	5.33752
0.3795	-0.90637	-2.11487	-0.60425	0.50354	1.40991
0.38	-4.73328	-10.97717	-0.70496	0.50354	3.32336
0.3805	-0.80566	-4.73328	2.01416	6.14319	0.90637
0.381	0.30212	-8.56018	5.23682	0.20142	-0.40283
0.3815	-7.85522	-6.74744	6.3446	0.50354	-1.10779
0.382	-5.53894	-9.16443	-0.10071	-1.40991	-6.14319
0.3825	-5.84106	1.2085	-4.73328	-1.3092	2.31628
0.383	1.00708	-4.83398	-4.12903	1.3092	0.90637
0.3835	-9.16443	-4.02832	-5.43823	-0.30212	10.0708
0.384	-2.21558	-6.04248	-4.93469	-0.30212	7.75452
0.3845	2.01416	-2.5177	-4.63257	-6.3446	0.80566
0.385	-3.22266	-3.8269	-2.5177	-9.97009	0.60425
0.3855	0.50354	-4.53186	-6.3446	-7.5531	-5.53894
0.386	2.31628	4.33044	0.50354	-2.71912	-5.43823
0.3865	-4.33044	-4.53186	0.30212	2.81982	-7.95593
0.387	3.92761	-6.44531	7.5531	8.45947	2.11487
0.3875	-4.63257	-4.02832	4.63257	4.33044	4.93469
0.388	-4.73328	-6.04248	1.81274	2.92053	-1.10779
0.3885	-2.81982	-1.81274	8.56018	-1.3092	0.10071
0.389	-4.33044	-5.63965	7.45239	-5.53894	2.92053
0.3895	2.01416	-7.35168	2.92053	-5.33752	-1.91345
0.39	-2.31628	7.75452	0.80566	-9.86938	-8.7616
0.3905	5.84106	14.30054	-1.81274	-1.81274	-11.78284
0.391	2.61841	4.33044	1.3092	8.05664	-11.48071
0.3915	-1.2085	1.71204	-1.61133	2.31628	-13.59558
0.392	-7.45239	2.71912	-2.41699	4.02832	-8.56018
0.3925	-5.63965	0.10071	-5.53894	0.10071	-3.62549
0.393	-6.2439	2.31628	-4.53186	-4.63257	-2.71912
0.3935	3.92761	1.2085	-2.41699	-12.89062	-4.22974
0.394	-0.70496	1.40991	-7.45239	-10.57434	-1.40991
0.3945	-2.61841	2.61841	-3.7262	-12.38708	-2.21558
0.395	0.10071	1.2085	1.71204	-8.35876	2.31628
0.3955	1.91345	8.15735	-5.23682	-8.56018	-2.71912
0.396	-6.94885	4.33044	-2.71912	-15.40833	-3.7262
0.3965	-4.73328	-7.75452	-12.99133	-24.37134	3.8269
0.397	-6.04248	-7.15027	-10.77576	-25.68054	19.43665
0.3975	-3.52478	-3.12195	-5.53894	-30.51453	1.10779
0.398	-3.22266	6.44531	-7.25098	11.07788	-21.45081
0.3985	-0.60425	-4.63257	2.11487	19.53735	-13.09204
0.399	-1.81274	-2.21558	3.42407	14.70337	-4.22974
0.3995	0.60425	-7.95593	3.32336	6.44531	-3.62549
0.4	-2.81982	-9.26514	9.16443	3.02124	-2.71912
0.4005	1.3092	-7.15027	2.11487	-0.50354	-1.00708
0.401	-0.10071	-10.57434	-2.92053	1.3092	-5.13611
0.4015	3.92761	-6.54602	-2.92053	4.93469	-5.94177
0.402	0.60425	-8.35876	0.90637	7.25098	0.40283
0.4025	-7.75452	-6.54602	-3.92761	4.12903	8.25806
0.403	-7.65381	-4.93469	-2.71912	-2.71912	9.97009
0.4035	-5.13611	-5.63965	-5.53894	-7.15027	1.00708
0.404	-3.62549	-3.8269	1.10779	3.42407	-11.07788
0.4045	-7.65381	3.22266	3.52478	13.59558	-3.7262
0.405	-1.10779	-1.81274	0.20142	7.15027	3.12195
0.4055	-3.62549	-3.02124	3.62549	4.53186	9.06372
0.406	-7.35168	-2.21558	-2.01416	-7.45239	4.73328
0.4065	-6.3446	-1.00708	-8.8623	2.92053	-7.45239
0.407	-2.71912	-3.8269	-5.94177	-0.10071	-5.13611
0.4075	-6.64673	-0.30212	2.81982	5.63965	-7.25098
0.408	-5.74036	7.75452	10.47363	2.81982	-7.35168
0.4085	-9.06372	-6.84814	10.37292	1.61133	-1.40991
0.409	-9.66797	-0.30212	4.93469	-3.92761	1.00708
0.4095	-5.13611	-4.73328	-4.22974	-6.64673	-5.74036
0.41	-2.92053	2.21558	4.33044	4.12903	-6.54602
0.4105	-0.30212	-1.61133	0.10071	2.71912	1.40991
0.411	-1.40991	-2.61841	-1.81274	-4.83398	2.71912
0.4115	0.80566	-2.92053	-3.8269	-1.51062	-6.3446
0.412	0.70496	-9.36584	-4.12903	-7.95593	-5.13611
0.4125	-3.7262	-13.99841	-0.20142	0.90637	-2.21558
0.413	-10.27222	-7.65381	-11.98425	1.10779	-3.92761
0.4135	-6.04248	-2.81982	-8.05664	0	-3.92761
0.414	1.3092	-1.81274	-3.42407	-2.11487	-0.90637
0.4145	-0.20142	-3.7262	-1.51062	-5.53894	4.33044
0.415	-6.54602	1.71204	-0.20142	-6.04248	5.33752
0.4155	-3.52478	-0.30212	5.94177	-13.59558	-0.20142
0.416	2.11487	-1.81274	0.60425	-9.16443	-4.33044
0.4165	-3.02124	-3.02124	-0.10071	0.70496	-7.35168
0.417	-10.67505	-0.10071	-7.75452	17.82532	-2.92053
0.4175	-6.14319	3.92761	-6.74744	10.17151	4.73328
0.418	-4.12903	-1.71204	-1.3092	0.30212	-1.91345
0.4185	-5.33752	-5.94177	5.53894	-14.40125	-1.10779
0.419	-5.53894	-2.11487	2.92053	-9.36584	0.50354
0.4195	-4.73328	-3.7262	-0.70496	-13.89771	0.20142
0.42	3.92761	-5.0354	-1.2085	-4.53186	-7.75452
0.4205	-9.36584	-6.3446	-1.10779	-1.3092	-7.75452
0.421	-4.93469	-1.2085	3.32336	-7.04956	0.30212
0.4215	-5.23682	-6.2439	-7.15027	-2.92053	0.30212
0.422	-0.10071	-0.10071	-3.42407	12.5885	1.51062
0.4225	-3.12195	-1.51062	-3.52478	17.82532	1.61133
0.423	-3.52478	-9.36584	-1.10779	12.18567	3.92761
